source_site,product_url,image_url,brand,variant_id,product_id,price_egp,original_price_egp,in_stock,is_best_seller,is_new_arrival,seller_name,category_l3,model,storage_gb,ram_gb,network,sim_config,color
btech,https://btech.com/en/p/f7ac08a1-60a9-4836-b414-910eda85b8c2,b/7/9/e/b79ef89c026980fffb7999d9c4cff8fe344fb0d3_xiaomi_redmi_note_15_pro_5g_8gb_256gb_6_83_amoled_6500mah_azul_glaciar.jpg,Xiaomi,f7ac08a1-60a9-4836-b414-910eda85b8c2,f362db7c-141e-48e4-b121-ac3b35a0c5c2,30799.0,30799.0,True,False,False,2B For Information Technology Systems,Smart Phones,Xiaomi Redmi Note 15 Pro Plus,512.0,12.0,5G,Dual-SIM,Glacier Blue
btech,https://btech.com/en/p/12853fc3-69cf-4fc2-95a3-0c63fcc262e7,b/3/5/6/b35662f460aa6e6376d6f4def178e10b7cbeefa4_xiaomi_redmi_note_15_pro_5g_8gb_256gb_6_83_amoled_6500mah_azul_glaciar.jpg,Xiaomi,12853fc3-69cf-4fc2-95a3-0c63fcc262e7,f362db7c-141e-48e4-b121-ac3b35a0c5c2,27888.0,27888.0,True,False,False,Elhashim Store,Smart Phones,Xiaomi Redmi Note 15 Pro Plus,256.0,12.0,5G,Dual-SIM,Glacier Blue
btech,https://btech.com/en/p/honor-magic-v5-512gb-16gb-ram-5g-dual-sim-ivory-white,1/6/c/a/16cabc726bf8348422252e044927bf1be4591278_77784970229bf106781859e3e1fd35cc84bee45522f9c557731b1ffea10f6ebe.jpeg,Honor,773772b4-f6e0-40d4-8623-9ede49eeedfc,50207947-a123-4b5f-9a91-865ded48c6cd,94699.0,94699.0,True,False,False,2B For Information Technology Systems,Smart Phones,Honor Magic V5,512.0,16.0,5G,Dual-SIM,Ivory White
btech,https://btech.com/en/p/0674ed90-a125-4a10-889f-45469d3559cc,3/e/d/2/3ed2da1abe0a7b61764e2409e984392b73275802_20240705_140138_removebg_preview_14_30_removebg_preview.png,Itel,0674ed90-a125-4a10-889f-45469d3559cc,04def4a2-fdc1-4699-a0fe-d654f327a63a,5173.0,5173.0,True,False,False,yalla-tager,Smart Phones,Itel A50C,64.0,2.0,4G LTE,Dual-SIM,Sapphire Black
btech,https://btech.com/en/p/3cfee7f4-0d68-417b-af0f-a816828309cc,c/4/5/6/c4567d1a777db6450f1a8bd6fa44d9d49465b794_imgi_256_d06a1b90_2788_41cf_9b77_d95737a7e192.jpg,Itel,3cfee7f4-0d68-417b-af0f-a816828309cc,323510c5-8d2a-4798-98d3-94c0cc030398,6261.0,6261.0,True,False,False,yalla-tager,Smart Phones,Itel A90,128.0,3.0,4G,Dual-SIM,Space Titanium
btech,https://btech.com/en/p/infinix-smart-10-64gb-3gb-ram-4g-dual-sim-titanium-silver,e/5/2/1/e521d219e2d931dfc512ed38c2b494b1cbb3ad0a_imgi_2_1c623f8dce1713acb5d8b3dfb6dbff2096b1fcaf04278c194035cd40ec4461b1.jpg,Infinix,b322b120-c987-4dda-bcfa-881b7b4a4ac4,b202b8ee-2bb2-4303-b20e-593bccfc0fc5,6169.0,6169.0,True,False,False,Elhashim Store,Smart Phones,Infinix Smart 10,64.0,3.0,4G LTE,Dual-SIM,Titanium Silver
btech,https://btech.com/en/p/oppo-a5-256gb-8gb-ram-4g-dual-sim-mist-white,a/3/3/6/a33608759f92187efba3e70dcf6983352d547b29_imgi_2_f8b6bc518d37ee97c8ba311a8eaa9dc7d1a00c56e14117ff1e09b628a46d4e62.jpg,Oppo,95a82e16-b658-4ec1-9ace-1121448aa0b4,17344b24-e2ee-4d84-adf8-59765cb4849f,9990.0,9990.0,True,False,False,B.TECH,Smart Phones,Oppo A5,256.0,8.0,4G LTE,Dual-SIM,Mist White
btech,https://btech.com/en/p/6364aab0-3be5-442c-8369-6321c2a01f11,c/c/1/4/cc1473977e71a4a36bb660fb6bb85a535c0a073a_0b25c802_ad04_4332_a505_7b2d16e4176b.jpg,Infinix,6364aab0-3be5-442c-8369-6321c2a01f11,c6d08379-2599-440f-a5d9-1ca9a30f4c5f,8999.0,8999.0,True,False,False,ISM Mobile Shop,Smart Phones,Infinix Hot 60i,256.0,8.0,4G,Dual-SIM,Shadow Blue
btech,https://btech.com/en/p/b9560027-d2ba-4918-8348-200bb3b7b47b,6/c/c/6/6cc64247903fcb2f170be969fc93ef79cc3e6cca_Infinix_Note_Edge_Dual_Sim_256GB8GB_Ram5G_7351_1_990x990.jpg,Infinix,b9560027-d2ba-4918-8348-200bb3b7b47b,2203692e-60b4-443e-9178-fdf739a4eefe,15750.0,15750.0,True,False,False,drmobile,Smart Phones,Infinix Note Edge,256.0,8.0,5G,Dual-SIM,Stellar Blue
btech,https://btech.com/en/p/7f02a7df-26f6-44a7-8db6-fb9d7b501d6b,c/e/0/c/ce0c0ddd467a776b8ed573e803e9498ad8f59325_Silk_Green_1.jpg,Infinix,7f02a7df-26f6-44a7-8db6-fb9d7b501d6b,2203692e-60b4-443e-9178-fdf739a4eefe,15750.0,15750.0,True,False,False,drmobile,Smart Phones,Infinix Note Edge,256.0,8.0,5G,Dual-SIM,Silk Green
btech,https://btech.com/en/p/98dd37d3-7fd4-46ef-863c-5e209c7beccd,8/9/d/8/89d8222c4216f290cb486ffeb6220573979eea3f_bb578432_2d84_420b_8b11_7f838fe79b6c.jpg,Infinix,98dd37d3-7fd4-46ef-863c-5e209c7beccd,7b773172-a2f4-457d-84d1-8cc57fa0481f,12849.0,12849.0,True,False,False,Ehab Group,Smart Phones,Infinix Hot 60 Pro Plus,256.0,8.0,4G,Dual-SIM,Silver
btech,https://btech.com/en/p/ed717d25-b130-4d6d-89e1-e5cb08b8be79,c/c/e/c/ccecc27dd7511215ca430f1a80931b34e961dc05_mf246.jpg,Infinix,ed717d25-b130-4d6d-89e1-e5cb08b8be79,7d7be6fa-f414-4ca3-9095-742ed7d94749,11495.0,11495.0,True,False,False,drmobile,Smart Phones,Infinix Hot 60 Pro,256.0,8.0,4G LTE,Dual-SIM,Sapphire Blue
btech,https://btech.com/en/p/5077144e-c58d-495b-91f0-8ef411aaf686,2/1/e/b/21eb500349b5cfd5daa3945e3daddbc26b56ff4e_533f72c2_b693_4b89_bd2e_140850876572.jpg,Infinix,5077144e-c58d-495b-91f0-8ef411aaf686,7b773172-a2f4-457d-84d1-8cc57fa0481f,12888.0,12888.0,True,False,False,Ehab Group,Smart Phones,Infinix Hot 60 Pro Plus,256.0,8.0,4G,Dual-SIM,Coral Tides
btech,https://btech.com/en/p/9e1b2e34-8a41-45bb-a15b-ed9ba1fb07b9,8/8/5/c/885c5e00c92ff3394f962dbd2134ff027029b0c6_Screenshot_2026_01_15_120555.png,Honor,9e1b2e34-8a41-45bb-a15b-ed9ba1fb07b9,c946bce5-a99f-4fe2-aa1e-e463929f15a9,69975.0,69975.0,True,False,False,yalla-tager,Smart Phones,Honor Magic8 Pro,512.0,12.0,5G,Dual-SIM,Sky Cyan
btech,https://btech.com/en/p/182be06a-625a-4020-b360-4ee6f7278447,f/0/f/6/f0f6d36962a5b2c2823b16a8a297fcd27a6f442d_xiaomi_redmi_note_15_pro_5g_8gb_256gb_6_83_amoled_6500mah_negro.jpg,Xiaomi,182be06a-625a-4020-b360-4ee6f7278447,f362db7c-141e-48e4-b121-ac3b35a0c5c2,30799.0,30799.0,True,False,False,2B For Information Technology Systems,Smart Phones,Xiaomi Redmi Note 15 Pro Plus,512.0,12.0,5G,Dual-SIM,Black
btech,https://btech.com/en/p/e8dbf881-808f-4a01-aa3e-296b9cb9dbe6,7/f/6/4/7f645512d2cf2febcb2e2bfcf2d243612d4f95a2_e6b7fb8a_1645_48df_b0d9_3aaf4389d18f.jpg,Infinix,e8dbf881-808f-4a01-aa3e-296b9cb9dbe6,c6d08379-2599-440f-a5d9-1ca9a30f4c5f,9102.0,9102.0,True,False,False,Elhashim Store,Smart Phones,Infinix Hot 60i,128.0,6.0,4G,Dual-SIM,Neon Red
btech,https://btech.com/en/p/2e3cd2fb-b86e-475f-8097-008057deb03d,0/c/9/c/0c9c96dfe6fcd8cf72ab731d269518ad5db135b1_imgi_67_S26_Cobult_Vilot4.jpg,Samsung,2e3cd2fb-b86e-475f-8097-008057deb03d,f2eaf769-8153-4e04-8687-5dac96d263e5,59000.0,59000.0,True,False,False,B.TECH,Smart Phones,Samsung Galaxy S26 Plus,256.0,12.0,5G,Dual-SIM,Cobalt Violet
btech,https://btech.com/en/p/a854511d-1f2e-4b78-9ef0-48b8f8922e44,3/8/3/5/3835cd836f595b08957e0eca27df11a0b230558a_imgi_88_S26_Black4.jpg,Samsung,a854511d-1f2e-4b78-9ef0-48b8f8922e44,f2eaf769-8153-4e04-8687-5dac96d263e5,58764.0,58764.0,True,False,False,K&M The Future Makers,Smart Phones,Samsung Galaxy S26 Plus,256.0,12.0,5G,Dual-SIM,Black
btech,https://btech.com/en/p/5438d8e0-5052-4984-ba21-d59ce91a1e28,8/6/9/d/869ddecb6835fd7a3e0d4268feb21e7f228faa3a_imgi_67_S26_Cobult_Vilot4.jpg,Samsung,5438d8e0-5052-4984-ba21-d59ce91a1e28,aae6fdcb-bb27-4724-84a7-0c2cf10c5b22,49940.0,49940.0,True,False,False,K&M The Future Makers,Smart Phones,Samsung Galaxy S26,256.0,12.0,5G,Dual-SIM,Cobalt Violet
btech,https://btech.com/en/p/e37ad718-381b-4c73-9d88-02415bd29d03,1/b/9/3/1b932e0e01c23def9d9aa0352f50dfa16b0d9430_1__1_.jpg,Samsung,e37ad718-381b-4c73-9d88-02415bd29d03,b34b0a40-c379-498f-b653-947090136a05,46388.0,46388.0,True,False,False,K&M The Future Makers,Smart Phones,Samsung Galaxy S25 FE,512.0,8.0,5G,Dual-SIM,Jet Black
btech,https://btech.com/en/p/b26de24d-0254-4655-9f15-66c685095b2c,4/b/1/1/4b11f4311909c31cf9cfd8e50dc203b578f292a9_Tecno_Camon_40_Pro_Dual_Sim_256GB_12GB_RAM_5G__6595_1.jpg,Tecno,b26de24d-0254-4655-9f15-66c685095b2c,bb31e2ef-d2f7-4ab7-892c-bea253a3775b,18111.0,18111.0,True,False,False,ISM Mobile Shop,Smart Phones,Tecno Camon 40 Pro,256.0,12.0,,,Emerald Lake Green
btech,https://btech.com/en/p/fb6e5096-99c6-43fe-9c61-1ba8fec4dbe1,9/1/7/5/91750bd05449a5409e04659c4f39afde0cc8988c_Vivo_V60_Lite_Dual_Sim_256GB_8GB_Ram_5G__6318_1.jpg,Vivo,fb6e5096-99c6-43fe-9c61-1ba8fec4dbe1,14cf6136-5044-457a-9b2f-c85fe3f36cc8,19090.0,19090.0,True,False,False,B.TECH,Smart Phones,Vivo V60 Lite,256.0,12.0,5G,Dual-SIM,Blue
btech,https://btech.com/en/p/apple-iphone16-128gb-5g-teal,1/8/6/5/1865ef220b73404cdd0f439345e28962bc775742_iPhone_16_Teal_PDP_Image_Position_1__en_ME.jpg,Apple,f11d16b6-364f-4650-928b-f1800f8b9962,dd946752-d0dd-4a45-84a0-739407a4ea7d,103579.0,103579.0,True,False,False, Salem Group ,Smart Phones,Apple iPhone 16,128.0,8.0,5G,Single SIM,Teal
btech,https://btech.com/en/p/apple-iphone-16-128gb-5g-white,d/4/0/5/d405cb9308f04fd1ba339003c05bb893732db2e4_iPhone_16_White_PDP_Image_Position_1__en_ME.jpg,Apple,dacb239a-4338-4422-83a7-c0b2101cfbb9,dd946752-d0dd-4a45-84a0-739407a4ea7d,61999.0,61999.0,True,False,False,K&M The Future Makers,Smart Phones,Apple iPhone 16,128.0,8.0,5G,Single SIM,White
btech,https://btech.com/en/p/apple-iphone-16-plus-128gb-5g-teal,2/d/2/a/2d2a4a0a2e2cd30c52f72e5dfa68345cf9dce7d3_iPhone_16_Plus_Teal_PDP_Image_Position_1__en_ME.jpg,Apple,4dce6dab-5294-4d32-8536-c5ab6f0d2975,aded1c0e-0d78-4f91-8b0b-083f61fba3af,71399.0,71399.0,True,False,False,2B For Information Technology Systems,Smart Phones,Apple iPhone 16 Plus,128.0,8.0,5G,Single SIM,Teal
btech,https://btech.com/en/p/3d6d7f50-f502-4564-8d20-098cec557a6d,2/e/a/5/2ea5df8a05004f3433cfe341e4a1d111fe4b62ea_eg_galaxy_a37_5g_sm_a376_sm_a376blvpmea_552260869.jpg,Samsung,3d6d7f50-f502-4564-8d20-098cec557a6d,1deb4c5f-600c-41f6-adb4-0f3d3c6ef09b,21468.0,21468.0,True,False,False,yalla-tager,Smart Phones,Samsung Galaxy A37,128.0,8.0,5G,Dual-SIM,Awesome Lavender
btech,https://btech.com/en/p/tecno-camon-30-256gb-8gb-4g-dual-sim-uyuni-salt-white,c/4/e/f/c4ef7bdec18a4250423bb0bbc19d38127feb3b0b_1.jpeg,Tecno,af7fcd22-6cfd-4d85-91c0-1154e6f7543a,18e5a3cb-7328-4d3b-ad45-89e9e1f0a78b,11350.0,11350.0,True,False,False,888mobilestore,Smart Phones,Tecno Camon 30,256.0,8.0,4G LTE,Dual-SIM,Salt White
btech,https://btech.com/en/p/tecno-camon-30-256gb-8gb-5g-dual-sim-iceland-basaltic-dark,d/9/b/6/d9b6b774328b3c47d671b3239cde9e2a505fecbc_1.jpeg,Tecno,fc5adc32-4766-46ce-9ad6-b33fbc8f9be6,18e5a3cb-7328-4d3b-ad45-89e9e1f0a78b,11350.0,11350.0,True,False,False,888mobilestore,Smart Phones,Tecno Camon 30,256.0,8.0,4G LTE,Dual-SIM,Iceland Basaltic Dark
btech,https://btech.com/en/p/01e9d44e-3bb3-4b5d-8153-a439b9749b3e,4/a/b/3/4ab31a2d74f0e024a6ae61dc2047bd6aad47d97f_1.jpeg,Tecno,01e9d44e-3bb3-4b5d-8153-a439b9749b3e,2597d295-0836-45d2-a8f1-329fed9f1dcb,11350.0,11350.0,True,False,False,888mobilestore,Smart Phones,Tecno Camon 30,256.0,8.0,4G LTE,Dual-SIM,Sand Brown
btech,https://btech.com/en/p/oppo-a96-dual-sim-128gb-8gb-ram-4g-lte-sunset-blue,6/0/1/5/601589a121dd4db595a12a525223fb44805d8a8c_0720fb85df3730387c76a1625180d60d92a60c207d794c16ecb66bfa9223da8c.jpg,Oppo,15cad61d-d131-465f-ab4c-03300b81cc6d,55c5bf5d-1963-454a-bbae-741a7680a123,9950.0,9950.0,True,False,False,yalla-tager,Smart Phones,Oppo A96,128.0,8.0,4G LTE,Dual-SIM,Sunset Blue
btech,https://btech.com/en/p/oppo-a96-dual-sim-128gb-8gbram-4g-lte-starry-black,3/4/d/0/34d086d7a947a431599d8f41fcec8515d0fe1cc1_1.jpeg,Oppo,69ced099-5caa-428f-97a8-4b6c99357499,55c5bf5d-1963-454a-bbae-741a7680a123,9950.0,9950.0,True,False,False,yalla-tager,Smart Phones,Oppo A96,128.0,8.0,4G LTE,Dual-SIM,Starry Black
btech,https://btech.com/en/p/554d7819-e1d4-47d7-821d-9088bb5e8e9b,f/d/9/7/fd9780aaa7096a4a570422a321ccb6a4d871fbac_black2.jpg,Tecno,554d7819-e1d4-47d7-821d-9088bb5e8e9b,22fe499a-7f89-4e41-b251-d450c548f3c7,11259.0,11259.0,True,False,False,Aymen elsoudy,Smart Phones,Tecno Spark 40 Pro,256.0,8.0,4G,Dual-SIM,Ink Black
btech,https://btech.com/en/p/ff39624f-e12f-4221-85ca-d93fc8b83443,2/c/d/4/2cd495058f8d5fdfad25801a0b7019564643514b_tecno_spark_30_kl6___black.jpg,Tecno,ff39624f-e12f-4221-85ca-d93fc8b83443,4f90f3c5-597d-40d1-90db-6bb348ed25d4,8777.0,8777.0,True,False,False,ISM Mobile Shop,Smart Phones,Tecno Spark 30 KL6,256.0,8.0,4G,Dual-SIM,Stellar Shadow
btech,https://btech.com/en/p/a2e90a50-92fe-48fc-b3f3-8adc51ba29be,1/1/d/c/11dc35b9187696333660d00a004889505ffcbd93_CM5_B_removebg_preview.jpg,Tecno,a2e90a50-92fe-48fc-b3f3-8adc51ba29be,82cdf108-e03e-4805-be84-2ea1b73246af,12111.0,12111.0,True,False,False,ISM Mobile Shop,Smart Phones,Tecno Camon 40,256.0,8.0,4G,Dual-SIM,Galaxy Black
btech,https://btech.com/en/p/xiaomi-redmi-note-14-pro-256gb-8gb-4g-lte-dual-sim-blue,b/a/c/a/bacaaba76042b1bf96aee0682a26664ad825701e_b625faccfb6874068ae51030aee34c6b407baa4552bc4c45feb347770972f4d6.jpeg,Xiaomi,f3b4868a-4410-4962-a7ac-6783e1974564,7512c894-856c-4d22-bf11-efc269b9c51c,15888.0,15888.0,True,False,False,ISM Mobile Shop,Smart Phones,Xiaomi Redmi Note 14 Pro,256.0,8.0,4G LTE,Dual-SIM,Ocean Blue
btech,https://btech.com/en/p/d4d1b997-8d05-4965-b090-138346af684e,2/4/0/4/240470716e1dcd0171b1d8d467b2a1622663f139_81eqrz2tkkl._ac_sl1500_.jpg,Samsung,d4d1b997-8d05-4965-b090-138346af684e,02603e17-02b6-417c-b3e7-cdeea85ca6f6,15583.0,15583.0,True,False,False,yalla-tager,Smart Phones,Samsung Galaxy A73,256.0,8.0,5G,Dual-SIM,Awesome Mint
btech,https://btech.com/en/p/9b2ff53b-f5d5-481a-9737-c737fcb54f06,5/8/8/e/588ee283dae07ff32abadc8d0a00d5753a10db63_81L_vHXWLZL._AC_SL1500_.jpg,Samsung,9b2ff53b-f5d5-481a-9737-c737fcb54f06,859a71d1-adc8-491c-aa05-9f26eba0714e,15583.0,15583.0,True,False,False,yalla-tager,Smart Phones,Samsung Galaxy A73,256.0,8.0,5G,Dual-SIM,Gray
btech,https://btech.com/en/p/samsung-galaxy-a04s-128gb-4gb-black,0/3/d/d/03dd53796d220758f513d03fdc3add4a69416e91_6df939af92e1c9f795be30ee02e1f9fc252d14c5e638b0f94a70d16cd2eb978c.jpg,Samsung,21078988-fffd-4843-b698-8e54aeae40a4,e76cd298-6d77-41c5-84d8-c3ec724ba2f9,7315.0,7315.0,True,False,False,yalla-tager,Smart Phones,Samsung Galaxy A04s,128.0,4.0,4G LTE,Dual-SIM,Black
btech,https://btech.com/en/p/ce1123f5-2c41-42b9-8f29-a97e670f6865,a/5/f/d/a5fd9565e27b0c92968f0afc708aa6e600105e20_samsunge_a37_gray_1.jpg,Samsung,ce1123f5-2c41-42b9-8f29-a97e670f6865,1deb4c5f-600c-41f6-adb4-0f3d3c6ef09b,21301.0,21301.0,True,False,False,yalla-tager,Smart Phones,Samsung Galaxy A37,128.0,8.0,5G,Dual-SIM,Awesome Charcoal
btech,https://btech.com/en/p/dc85d2cd-e0a5-4648-997d-42a21e72de7c,2/d/9/4/2d942c1b0d100c9d1dabddc53141160bad00ae71_eg_galaxy_a37_5g_sm_a376_sm_a376bdgpmea_552260812.jpg,Samsung,dc85d2cd-e0a5-4648-997d-42a21e72de7c,1deb4c5f-600c-41f6-adb4-0f3d3c6ef09b,21357.0,21357.0,True,False,False,yalla-tager,Smart Phones,Samsung Galaxy A37,128.0,8.0,5G,Dual-SIM,Awesome Green Grey
btech,https://btech.com/en/p/31cdef3d-cd1c-4cb1-be1a-983d29209e9d,8/c/2/c/8c2cf3a896a9be8489bec8ecca18d2746b02fb15_274d1026_8f19_4433_af73_a7cbe65bbcfa.jpg,Motorola,31cdef3d-cd1c-4cb1-be1a-983d29209e9d,8bc0dc76-90d2-4c6e-87ab-1128e860b145,20499.0,20499.0,True,False,False,2B For Information Technology Systems,Smart Phones,Motorola Edge 60,512.0,12.0,5G,Dual-SIM,Blue
btech,https://btech.com/en/p/5c8506ae-3802-4b4d-a2ae-23fcc0b5e0b8,0/2/6/2/0262233cd24c472a00af453680c327196c35d52d_1d00f718_df71_4fcc_a3ab_2f77664fe926.jpg,Motorola,5c8506ae-3802-4b4d-a2ae-23fcc0b5e0b8,8bc0dc76-90d2-4c6e-87ab-1128e860b145,20666.0,20666.0,True,False,False,Ehab Group,Smart Phones,Motorola Edge 60,512.0,12.0,5G,Dual-SIM,Green
btech,https://btech.com/en/p/realme-note-60x-128gb-4gb-4g-dual-sim-wilderness-green,a/4/3/3/a4335aab201f32e25203a553532f5a9ae9a65f61_04794b7b0b29f27c5fd4635594a20af1201a4effdcd280c6b33d6342f4045e8c.jpeg,Realme,acbbf371-21f5-453f-abae-6fbeb778be58,d175b59b-f4b2-46a5-9e70-7b096d51b485,8145.0,8145.0,True,False,False,Radio. Talaat ,Smart Phones,Realme Note 60x,128.0,4.0,4G LTE,Dual-SIM,Green
btech,https://btech.com/en/p/a1d59e68-78df-4260-b5a3-644da7582098,6/d/b/d/6dbd9645b6b527fad59ffaa4156bbc05add0614b____2025_11_08t124657.463.jpg,Xiaomi,a1d59e68-78df-4260-b5a3-644da7582098,b25f7a0b-8e37-4240-9e2e-c1c711a7f0a6,8555.0,8555.0,True,False,False,drmobile,Smart Phones,Xiaomi POCO C85,256.0,8.0,4G,Dual-SIM,Green
btech,https://btech.com/en/p/f39eb8de-7755-4eb1-8394-ff25a9657cde,7/3/7/b/737bb1db353eb618fd37ab6cfc23032985f289da_l000002_1749712595_removebg_preview_4.png,Realme,f39eb8de-7755-4eb1-8394-ff25a9657cde,2c1cc287-7f41-4136-875d-a7b84c46f437,8968.0,8968.0,True,False,False,Elhashim Store,Smart Phones,Realme C71,256.0,4.0,4G,Dual-SIM,Forest Owl
btech,https://btech.com/en/p/d81cbafa-6bf7-4674-a1e3-88df701aa059,9/5/d/1/95d1f213b12a3ae7cf0fcd7326fd19fa5af49495_Screenshot_2026_04_23_093711.png,Realme,d81cbafa-6bf7-4674-a1e3-88df701aa059,2c1cc287-7f41-4136-875d-a7b84c46f437,8968.0,8968.0,True,False,False,Elhashim Store,Smart Phones,Realme C71,256.0,4.0,4G,Dual-SIM,White Swan
btech,https://btech.com/en/p/5b1a69b5-f8ae-476a-ba07-5a6915261639,1/3/9/4/13948978a3cd28244ce3ca993c0cdb1f9d6a9f88_1_4__2_7.jpg,Realme,5b1a69b5-f8ae-476a-ba07-5a6915261639,4daba5a7-5679-4c3f-853c-814cd83df8ef,11646.0,11646.0,True,False,False,Elhashim Store,Smart Phones,Realme C75x,256.0,8.0,4G,Dual-SIM,Coral Pink
btech,https://btech.com/en/p/realme-c75x-256gb-8gb-4g-dual-sim-oceanic-blue,f/e/8/8/fe88d8d3bbfa4f31bc655aa22428bda83f0033c2_be005f6fb8ff3ee2ba3e0df36553fe612dcfa8a05656b2eb8051fade4722e016_1.jpeg,Realme,26055c6a-3f6d-4a4e-9c02-d17528027dd2,4daba5a7-5679-4c3f-853c-814cd83df8ef,10104.0,10104.0,True,False,False,B.TECH,Smart Phones,Realme C75x,256.0,8.0,4G,Dual-SIM,Oceanic Blue
btech,https://btech.com/en/p/fa792674-e1d2-49ae-a271-cebbb4149c08,a/2/d/9/a2d91d4ce477f00fa0b8ddbdb4c5cb3d43dcc6f6_R__1_.jpg,Samsung,fa792674-e1d2-49ae-a271-cebbb4149c08,b34b0a40-c379-498f-b653-947090136a05,38500.0,38500.0,True,False,False,B.TECH,Smart Phones,Samsung Galaxy S25 FE,256.0,8.0,5G,Dual-SIM,Navy
btech,https://btech.com/en/p/xiaomi-redmi-note-14-pro-256gb-8gb-4g-lte-dual-sim-purple,e/d/6/f/ed6fd2e8761721ea19fed66a3d3ce44693cbee39_9ad983b5df7bf2c3a313341167b89e44fde3dcb3c68c9c668e7e93340f40de12.jpeg,Xiaomi,7831cbaf-e81a-4d21-9b13-2f8dd94e86cf,7512c894-856c-4d22-bf11-efc269b9c51c,16278.0,16278.0,True,False,False,yalla-tager,Smart Phones,Xiaomi Redmi Note 14 Pro,256.0,8.0,4G LTE,Dual-SIM,Aurora Purple
btech,https://btech.com/en/p/motorola-moto-g35-256gb-8gb-5g-dual-sim-leaf-green,c/d/f/7/cdf7e31c772703431f0e8d0d201d1aed75c28b38_1d97f4b129145816b861a658dba6d928f050e5df3ee63dbed20b65ddba40b9d8.png,Motorola,7f3cc30d-5df2-4224-93ab-d0d3fbd63cbf,1014e5b7-5d34-4e73-9ff0-ebcc3f08fea7,9098.0,9098.0,True,False,False,Remoz,Smart Phones,Motorola Moto G35,256.0,8.0,5G,Dual-SIM,Leaf Green
btech,https://btech.com/en/p/29f1a5be-1e65-400c-91f1-46aaee7fb621,b/d/7/6/bd769c4e5929bfa4a1d37c3d9ff567095baaac67_4aae9947_a96b_467d_8d71_fc310f635323.jpg,Infinix,29f1a5be-1e65-400c-91f1-46aaee7fb621,785ad16b-2b22-4ed2-bc15-c8deb9f05708,22888.0,22888.0,True,False,False,K&M The Future Makers,Smart Phones,Infinix GT 30 Pro,512.0,12.0,5G,Dual-SIM,Dark Flare
btech,https://btech.com/en/p/4788b9de-2759-4182-9700-eeb2c4507050,9/9/6/f/996f97de15685e55c62eec5a2ec14929756107e4_c238e97b_fe7a_42e0_9270_cb9fdfcfbf6d.jpg,Infinix,4788b9de-2759-4182-9700-eeb2c4507050,c6d08379-2599-440f-a5d9-1ca9a30f4c5f,7840.0,7840.0,True,False,False,First mobile,Smart Phones,Infinix Hot 60i,128.0,6.0,4G,Dual-SIM,Titanium Silver
btech,https://btech.com/en/p/4cdbc351-bf18-448f-ae89-d466f588e4db,f/3/c/5/f3c5b51c776b7d9f7bfb57718f8b97f0e4ae3e30_71QH9fO0xCL._AC_SL1500_.jpg,Infinix,4cdbc351-bf18-448f-ae89-d466f588e4db,903d1096-9f0e-40ed-be1b-48b7325036ba,8499.0,8499.0,True,False,False,ISM Mobile Shop,Smart Phones,Infinix Hot 60,128.0,6.0,5G,Dual-SIM,Sleek Black
btech,https://btech.com/en/p/3005a4f4-f665-4080-b863-4be31b3fd63c,2/1/b/a/21ba81c133c2fbac03975f5d12c48b9ec1767d54_c238e97b_fe7a_42e0_9270_cb9fdfcfbf6d.jpg,Infinix,3005a4f4-f665-4080-b863-4be31b3fd63c,c6d08379-2599-440f-a5d9-1ca9a30f4c5f,8999.0,8999.0,True,False,False,ISM Mobile Shop,Smart Phones,Infinix Hot 60i,256.0,8.0,4G,Dual-SIM,Titanium Silver
btech,https://btech.com/en/p/48097214-7e14-4a82-aba8-695a10b315ed,6/2/2/e/622ee0dc33cd0896181989346907f79516ccc596_blye.jpg,Tecno,48097214-7e14-4a82-aba8-695a10b315ed,d5096c16-a126-4690-b56d-576c20f335a7,6138.0,6138.0,True,False,False,yalla-tager,Smart Phones,Tecno Spark Go 3,64.0,4.0,4G,Dual-SIM,Galaxy Blue
btech,https://btech.com/en/p/b0a81015-87ca-4522-9a83-b8b192713c5d,a/f/6/a/af6a77b6a2ec4d7814387b62bcbd9277986b87a5_ppule.jpg,Tecno,b0a81015-87ca-4522-9a83-b8b192713c5d,d5096c16-a126-4690-b56d-576c20f335a7,6144.0,6144.0,True,False,False,ISM Mobile Shop,Smart Phones,Tecno Spark Go 3,64.0,4.0,4G,Dual-SIM,Aurora Purple
btech,https://btech.com/en/p/b7012f83-bd4b-4606-9803-9c796a231bfb,9/5/b/3/95b30931553821053a6775530d4e1df4233996af_black2.jpg,Tecno,b7012f83-bd4b-4606-9803-9c796a231bfb,22fe499a-7f89-4e41-b251-d450c548f3c7,10144.0,10144.0,True,False,False,yalla-tager,Smart Phones,Tecno Spark 40 Pro,128.0,8.0,4G,Dual-SIM,Ink Black
btech,https://btech.com/en/p/0be99225-c778-4402-b7aa-874c24993d21,9/2/2/3/9223d2a810ff95f6f9b4703f8c4f115f274f5fdc_mmon.jpg,Tecno,0be99225-c778-4402-b7aa-874c24993d21,22fe499a-7f89-4e41-b251-d450c548f3c7,10444.0,10444.0,True,False,False,ISM Mobile Shop,Smart Phones,Tecno Spark 40 Pro,128.0,8.0,4G,Dual-SIM,Moon Titanium
